date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:31:58	165548/165548	---MCZ	200	added ('OK')	text/plain	date:Wed,%2001%20Feb%202017%2021:07:14%20GMT	http://themazine.com/html/chcharity/font/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	E:/charity/themazine.com/html/chcharity/font/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://themazine.com/html/chcharity/font/font-awesome/css/font-awesome.min.css)
10:31:58	6999/6999	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Mar%202016%2001:48:54%20GMT	http://themazine.com/html/chcharity/vendor/jquery-ui/images/ui-icons_777777_256x240.png	E:/charity/themazine.com/html/chcharity/vendor/jquery-ui/images/ui-icons_777777_256x240.png	(from http://themazine.com/html/chcharity/vendor/jquery-ui/jquery-ui.min.css)
10:31:59	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2001%20Feb%202017%2021:07:12%20GMT	http://themazine.com/html/chcharity/font/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	E:/charity/themazine.com/html/chcharity/font/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://themazine.com/html/chcharity/font/font-awesome/css/font-awesome.min.css)
10:31:59	6988/6988	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Mar%202016%2001:48:54%20GMT	http://themazine.com/html/chcharity/vendor/jquery-ui/images/ui-icons_555555_256x240.png	E:/charity/themazine.com/html/chcharity/vendor/jquery-ui/images/ui-icons_555555_256x240.png	(from http://themazine.com/html/chcharity/vendor/jquery-ui/jquery-ui.min.css)
10:32:00	6299/6299	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Mar%202016%2001:48:54%20GMT	http://themazine.com/html/chcharity/vendor/jquery-ui/images/ui-icons_ffffff_256x240.png	E:/charity/themazine.com/html/chcharity/vendor/jquery-ui/images/ui-icons_ffffff_256x240.png	(from http://themazine.com/html/chcharity/vendor/jquery-ui/jquery-ui.min.css)
10:32:00	4549/4549	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Mar%202016%2001:48:54%20GMT	http://themazine.com/html/chcharity/vendor/jquery-ui/images/ui-icons_777620_256x240.png	E:/charity/themazine.com/html/chcharity/vendor/jquery-ui/images/ui-icons_777620_256x240.png	(from http://themazine.com/html/chcharity/vendor/jquery-ui/jquery-ui.min.css)
10:32:01	4549/4549	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Mar%202016%2001:48:54%20GMT	http://themazine.com/html/chcharity/vendor/jquery-ui/images/ui-icons_cc0000_256x240.png	E:/charity/themazine.com/html/chcharity/vendor/jquery-ui/images/ui-icons_cc0000_256x240.png	(from http://themazine.com/html/chcharity/vendor/jquery-ui/jquery-ui.min.css)
10:32:01	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2001%20Feb%202017%2021:07:12%20GMT	http://themazine.com/html/chcharity/font/font-awesome/fonts/fontawesome-webfont.eot?	E:/charity/themazine.com/html/chcharity/font/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://themazine.com/html/chcharity/font/font-awesome/css/font-awesome.min.css)
10:32:06	30096/30096	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2018:52:24%20GMT	http://themazine.com/html/chcharity/images/causes/img-6.jpg	E:/charity/themazine.com/html/chcharity/images/causes/img-6.jpg	(from http://themazine.com/html/chcharity/causes.html)
10:32:08	33983/33983	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202017%2016:32:08%20GMT	http://themazine.com/html/chcharity/images/experts/img-11.jpg	E:/charity/themazine.com/html/chcharity/images/experts/img-11.jpg	(from http://themazine.com/html/chcharity/team.html)
10:32:10	25781/25781	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202017%2016:34:44%20GMT	http://themazine.com/html/chcharity/images/experts/img-14.jpg	E:/charity/themazine.com/html/chcharity/images/experts/img-14.jpg	(from http://themazine.com/html/chcharity/team.html)
10:32:12	17454/17454	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202017%2016:36:38%20GMT	http://themazine.com/html/chcharity/images/experts/img-16.jpg	E:/charity/themazine.com/html/chcharity/images/experts/img-16.jpg	(from http://themazine.com/html/chcharity/team.html)
10:32:15	98024/98024	---MCZ	200	added ('OK')	text/plain	date:Wed,%2001%20Feb%202017%2021:07:14%20GMT	http://themazine.com/html/chcharity/font/font-awesome/fonts/fontawesome-webfont.woff	E:/charity/themazine.com/html/chcharity/font/font-awesome/fonts/fontawesome-webfont.woff	(from http://themazine.com/html/chcharity/css/style.css)
10:32:17	99280/99280	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202017%2013:10:34%20GMT	http://themazine.com/html/chcharity/images/about/img-19.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-19.jpg	(from http://themazine.com/html/chcharity/gallery.html)
10:32:20	77160/77160	---MCZ	200	added ('OK')	text/plain	date:Wed,%2001%20Feb%202017%2021:07:14%20GMT	http://themazine.com/html/chcharity/font/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	E:/charity/themazine.com/html/chcharity/font/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://themazine.com/html/chcharity/font/font-awesome/css/font-awesome.min.css)
10:32:21	98024/98024	---MCZ	200	added ('OK')	text/plain	date:Wed,%2001%20Feb%202017%2021:07:14%20GMT	http://themazine.com/html/chcharity/font/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	E:/charity/themazine.com/html/chcharity/font/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://themazine.com/html/chcharity/font/font-awesome/css/font-awesome.min.css)
